x,y,z
35.647472,55.904705,-59.047062
35.647472,55.904705,-59.047062
30.19585,61.95557,-52.455425
30.19585,61.95557,-52.455425
19.029524,70.71032,-41.800644
19.029524,70.71032,-41.800644
7.0447235,75.66501,-35.89594
7.0447235,75.66501,-35.89594
7.0447235,75.66501,-35.89594
-6.328559,79.37738,-34.302837
-6.328559,79.37738,-34.302837
-18.927214,78.44198,-27.272728
-18.927214,78.44198,-27.272728
-34.91669,68.26951,-15.4487
-34.91669,68.26951,-15.4487
-43.481438,59.339375,-9.792459
-43.481438,59.339375,-9.792459
-43.481438,59.339375,-9.792459
-48.246128,42.852966,-2.5723472
-48.246128,42.852966,-2.5723472
-48.976906,60.28939,-11.400175
-48.976906,60.28939,-11.400175
-53.244667,62.993275,-15.34639
-53.244667,62.993275,-15.34639
-48.465363,53.6539,-5.130079
-48.465363,53.6539,-5.130079
-41.786026,37.44519,2.090032
-41.786026,37.44519,2.090032
-41.786026,37.44519,2.090032
-32.081264,25.752705,5.5977783
-32.081264,25.752705,5.5977783
-24.583454,33.118973,5.451622
-24.583454,33.118973,5.451622
-10.128617,27.316574,6.2993274
-10.128617,27.316574,6.2993274
2.6015785,33.1482,3.6977491
2.6015785,33.1482,3.6977491
2.6015785,33.1482,3.6977491
14.469454,29.187372,-1.9584917
14.469454,29.187372,-1.9584917
26.717335,27.477345,-11.677872
26.717335,27.477345,-11.677872
36.831337,26.907337,-23.326513
36.831337,26.907337,-23.326513
43.3499,31.043552,-37.781353
43.3499,31.043552,-37.781353
44.79684,33.513596,-52.630814
44.79684,33.513596,-52.630814
44.79684,33.513596,-52.630814
42.604504,34.93131,-67.15872
42.604504,34.93131,-67.15872
36.539024,34.741302,-82.70973
36.539024,34.741302,-82.70973
24.641918,34.244373,-97.8515
24.641918,34.244373,-97.8515
7.1324177,30.517393,-110.2894
7.1324177,30.517393,-110.2894
7.1324177,30.517393,-110.2894
-9.631686,29.362759,-113.41712
-9.631686,29.362759,-113.41712
-20.549545,27.974277,-115.4487
-20.549545,27.974277,-115.4487
-29.187372,25.051155,-116.72026
-29.187372,25.051155,-116.72026
-37.64981,22.274189,-117.757965
-37.64981,22.274189,-117.757965
-39.97369,18.956446,-121.86495
-39.97369,18.956446,-121.86495
-39.97369,18.956446,-121.86495
-36.24671,15.81409,-129.43584
-36.24671,15.81409,-129.43584
-23.458054,16.004093,-140.45601
-23.458054,16.004093,-140.45601
6.6793337,22.244957,-139.85677
6.6793337,22.244957,-139.85677
20.944168,31.65741,-121.9965
20.944168,31.65741,-121.9965
20.944168,31.65741,-121.9965
26.556564,34.712074,-109.89477
26.556564,34.712074,-109.89477
36.129787,42.414497,-96.59456
36.129787,42.414497,-96.59456
41.4791,54.048527,-76.61502
41.4791,54.048527,-76.61502
40.5437,57.42473,-43.598362
40.5437,57.42473,-43.598362
39.462147,49.327682,-31.86203
39.462147,49.327682,-31.86203
39.462147,49.327682,-31.86203
35.545162,46.799183,-25.080385
35.545162,46.799183,-25.080385
26.629642,42.326805,-12.496346
26.629642,42.326805,-12.496346
15.47793,37.781353,-3.9900613
15.47793,37.781353,-3.9900613
6.2262497,36.100555,-0.4530839
6.2262497,36.100555,-0.4530839
6.2262497,36.100555,-0.4530839
-4.5016074,37.050568,1.8269511
-4.5016074,37.050568,1.8269511
-12.730196,36.65595,2.3823445
-12.730196,36.65595,2.3823445
-22.20111,38.044434,0.38000584
-22.20111,38.044434,0.38000584
-33.104355,42.516808,-3.8292897
-33.104355,42.516808,-3.8292897
-41.157555,43.0722,-7.921661
-41.157555,43.0722,-7.921661
-41.157555,43.0722,-7.921661
-53.010815,42.092957,-15.492546
-53.010815,42.092957,-15.492546
-62.993275,39.31599,-26.805029
-62.993275,39.31599,-26.805029
-69.51183,34.902077,-38.292896
-69.51183,34.902077,-38.292896
-73.26805,29.83046,-49.093834
-73.26805,29.83046,-49.093834
-73.26805,29.83046,-49.093834
-73.443436,22.128033,-53.7416
-73.443436,22.128033,-53.7416
-72.75651,17.494884,-54.662376
-72.75651,17.494884,-54.662376
-72.2888,18.021048,-51.388485
-72.2888,18.021048,-51.388485
-71.38264,24.144987,-47.13534
-71.38264,24.144987,-47.13534
-71.38264,24.144987,-39.65215
-69.029526,29.05583,-38.19059
-69.029526,29.05583,-38.19059
-64.104065,32.82666,-29.333529
-64.104065,32.82666,-29.333529
-56.460102,28.86583,-18.47413
-56.460102,28.86583,-18.47413
-46.3461,24.714996,-9.763227
-46.3461,24.714996,-9.763227
-35.676704,38.68752,-4.969307
-35.676704,38.68752,-4.969307
-35.676704,38.68752,-4.969307
-21.923414,45.556854,-2.952353
