x,y,z
5.042385,32.40281,-183.36743
5.042385,32.40281,-183.36743
6.35779,41.21602,-186.33441
6.4600997,48.012276,-191.14294
5.8316283,52.42619,-193.51067
3.2885122,57.32242,-196.69688
0.9646302,61.663258,-198.6846
-3.9315991,71.35341,-200.78923
-11.648641,80.19585,-202.5285
-15.302544,80.312775,-206.3724
-22.17188,84.478226,-208.52089
-33.206665,87.21134,-211.59016
-42.063725,86.34902,-216.1941
-47.953815,86.11517,-217.39256
-53.21543,85.32593,-217.27565
-56.76703,83.849754,-216.53026
-60.08477,80.60509,-218.29875
-59.792458,80.45893,-217.7872
-54.647762,84.97515,-214.16252
-47.617657,85.36978,-213.6656
-40.587547,84.375916,-213.56328
-34.828995,82.92897,-213.18329
-31.65741,83.38205,-211.34172
-27.418884,85.7644,-205.21777
-22.5665,86.1444,-199.62
-17.597195,86.202866,-193.96376
-15.507162,87.51827,-188.07365
-13.022508,85.96901,-184.09822
-11.327098,84.595146,-180.8974
-11.327098,84.595146,-180.8974
-7.702426,81.379715,-178.25197
-3.1569715,75.98655,-169.32184
-1.6369482,71.33879,-161.66325
-3.8585207,70.6957,-157.13242
-5.5539317,71.58725,-153.50775
-6.007015,71.80649,-152.90851
-6.796259,69.62876,-149.95616
-8.447823,69.921074,-146.46303
-11.414791,71.16341,-143.89069
-17.363344,73.63344,-140.48524
-23.779596,77.47735,-140.3537
-26.308098,79.245834,-140.09062
-29.947386,79.15814,-137.91289
-35.53055,78.64659,-135.89594
-39.432915,79.991234,-135.4867
-42.794506,82.05203,-136.26134
-48.75767,77.24349,-131.65741
-54.516228,72.77112,-129.11429
-57.73166,67.02719,-125.7527
-62.087105,67.8895,-126.14733
-70.05262,77.65273,-133.71822
-75.22654,79.43584,-139.12599
-75.19731,81.40895,-141.34756
-71.294945,88.044426,-145.07454
-67.12949,94.82607,-151.44695
-65.37562,98.96229,-159.01782
-66.16486,99.66384,-163.62175
-66.16486,99.66384,-163.62175
-67.39258,100.64309,-167.61182
-68.13797,101.14002,-177.11195
-66.55949,100.30693,-189.3306
-65.171005,95.863785,-203.42004
-63.81175,87.45981,-214.63022
-63.168663,79.18737,-221.28033
-60.72786,69.32184,-227.25812
-59.047062,59.60246,-230.15201
-58.769363,49.56153,-230.5174
-56.95703,38.526745,-229.64046
-53.08389,24.291143,-224.39346
-47.822273,12.262496,-215.40485
-44.124527,9.982462,-213.6656
-41.873722,4.370067,-206.57701
-39.97369,-2.1484947,-195.74686
-40.14908,-4.6916103,-185.47208
-40.382927,-5.247004,-176.71733
-40.368313,-3.4200528,-165.27332
-40.748318,-0.4384683,-155.45161
-41.859104,3.741596,-149.41537
-42.750656,7.4978075,-143.80298
-43.30605,12.437883,-139.11137
-43.802982,18.444899,-135.28207
-45.396084,25.32885,-131.97896
-45.629932,30.268929,-130.35663
-46.799183,31.642796,-129.17276
-45.849167,21.70418,-136.59749
